coffee_shop_name,Text,star_rating
Mozart’s Coffee Roasters ," 12/30/2014 2 check-ins Nothing beats the combination of a beautiful outdoor scenery, hot coffee, and a slice of German chocolate cake. Mozart's has it all!  The scenery here makes it a perfect place to hang out with friends or take a date for coffee and dessert. Indoor seating provides the comfort of a climate controlled room while still offering nice views of the river with their large windows. The only disadvantage with indoor seating is finding a spot to actually sit! Outdoor seating is even better with their spacious deck and multitude of benches and tables. If you get a table near the river, you can watch the sun set as you share your moment with your date (or mom, depends on whoever you end up taking!).  During the Christmas Holiday's, they set up a spectacular music and Christmas light show on their patio. The show is several minutes long and is suitable for both kids and adults. I was very impressed the first time I saw the show and it made a very memorable Holiday experience. They play it several times a night, but I don't remember the time intervals so it is best to call to find the exact times.  Great place to hang out for coffee, scenery, desserts, and Christmas light show. This place is a must-go if you are ever visiting Austin. Plan this in your itinerary after you check out Mt. Bonnell (which is only about a ten minute drive).  Parking is not easy here since the complex is usually full, especially during weekends, nights, and holidays. Street parking is also available if the lot is full. Delicious slice of chocolate cake with a cup of coffee Dusk Sometimes the river runs low and the scenery isn't that great. It all depends on what time of the year you go! See all photos from Danny L. for Mozart's Coffee Roasters ", pos 
Mozart’s Coffee Roasters ," 1/9/2016 I've been to Mozart's several times for meetings, with friends, and by myself. The number 1 reason I go back is because of their location on the lake.  The coffee isn't special by Austin standards, no pour over, french press, or other small batch brew methods. If you want brewed coffee, the only option is their bottomless cup which is somewhere around $3 so the price is great and the quality isn't something I'd tell everyone about but it's not bad by any means.  They also have a wide dessert selection that I haven't tried, but several friends have and said they were good.  During the day they can be a little busy and crowded inside, but if the weather is nice you should consider sitting on the deck anyway. Definitely worth a stop if you're in the area or want to drink coffee with a great view. ", pos 
Mozart’s Coffee Roasters ," 12/20/2015 Went Friday night after a big meal downtown. The Christmas lights show was spectacular as usual. My cortado was tasty and the fruit cheesecake was fabulous also. I thought that the chocolate mousse was boring and more like a Snak-Pak than a real mouse. The tiramisu was elegant, moist and just sweet enough.    The location is fabulous, however with the cold wind blowing over the water in the winter it would be nice to have some source of heat. My family and I got quite cold. ", pos 
Mozart’s Coffee Roasters ," 1/18/2015 1 check-in I haven't had a fruit tart in forever (too long) and I contemplated ordering one this morning because I'm trying to not ingest so much sugar (worst idea). But my sweet tooth won out. I ordered the raspberry and orange with a bottomless coffee. I really like that they have soy and almond milk in the self serve area. The medium blend I got was really delicious, the flavors melded perfectly together, not too strong or intense. I also hd the lake austin blend and I really enjoyed it (the lighter blend). The fruit tart was amazing. I could sing its praises for hours. The tart shell is thin and coated in chocolate, the pastry cream was ABSOLUTELY to die for, it wasn't too sweet. I don't like thin crusts and I loved this one.  Today was perfect for sitting outside and just enjoying the weather/watching the water. I like Mozart's vibe, atmosphere and  coffee. ", pos 
Mozart’s Coffee Roasters , 12/14/2015 It was pretty crowded for a Sunday night. Not sure if it is always like that for the Christmas lights or if it was because the Trail of Lights was closed for the night. Needless to say they seemed pretty well prepared for the crowd and there wasn't too long of a line for hot chocolate because they had a number of places around where you could buy that and other treats. The light show was very fun to watch and reminded me of a way smaller version of the Osborne Lights at Walt Disney World. I would definitely recommend going there for some holiday cheer and delicious hot chocolate. Only thing is there weren't very many bathrooms so make sure you go before you get there! , pos 
Mozart’s Coffee Roasters , 9/2/2016 it could get very crowded. The scene is a plus point. nice place to chill out for a while , pos 
Mozart’s Coffee Roasters ," 7/19/2015 I really like this place a lot.  If I lived in Austin, I would probably treat Mozart's the same way I treated Urth Caffe in Los Angeles - a great spot serving excellent coffee and desserts on a relaxing outdoor deck which is a good place to bring friends or to get some work done.  By Austin standards, it's a bit pricey, but you're paying for the friendly service and the tables on the water, which are well worth spending another couple of bucks.  This isn't a place to grab coffee and breakfast on the way to work or to the airport, but if you need to kill a couple of hours on a nice day during the weekend, Mozart's is your place.  Food/Coffee: 5/5 Value: 3/5 Service: 4/5 Atmosphere: 5/5 ", pos 
Mozart’s Coffee Roasters , 12/30/2015 1 check-in Coffee is just ok.  Crowed as hell. Line to get a coffee?  Light show is awesome. Something that kids would love a lot. Hard to see somewhere else honestly.  Service is poor. When paying with credit card there is a space for Tip!!!????? Are you serious? What service do you get here? Hard to find tables. You gotta clean it yourself. Employees rush you like you are bothering them. Sorry but this place do not deserve tip or gratuity at all , pos 
Mozart’s Coffee Roasters , 4/20/2016 1 check-in The atmosphere is welcoming and relaxing. I am here on a Wednesday afternoon and the crowd is light. The patio is quiet and a beautiful place to work. Their wifi connection is seamless and my black iced coffee is delicious! Not bad for a Wednesday out of the office. Light to medium crowd and still quiet and relaxing place to enjoy an outdoor coffee. , pos 
Mozart’s Coffee Roasters ," 5/29/2015 1 check-in Wow.. I'm from the DC metro area and we need a place like this! Bottomless iced coffee for $3.50! Also live music on the lake, you really can't beat that. There are plenty of seating and it's such a relaxing place to come hang out, study, or just simply to enjoy the view. ", pos 
